category,uid,image_class,category_group,old_diag,new_diag,diag_ratio,fallback_changed,rerender_recommended,scan_error,best_fg_ratio,best_bbox_area_ratio,best_max_dim,view_classes,asset_dir,usd_path
dish_washer,2991148db83892dee23db1ee00f054b1,tiny,object,1361.801430,79.814833,17.062009,true,true,,0.001499,0.001717,25,tiny;blank;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/2991148db83892dee23db1ee00f054b1,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/2991148db83892dee23db1ee00f054b1/usd/2991148db83892dee23db1ee00f054b1.usd
dish_washer,3da522e7d9ac5b62ce69a6ce7bde9f58,tiny,object,1877.467538,102.364158,18.341064,true,true,,0.001217,0.001221,20,tiny;tiny;blank;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/3da522e7d9ac5b62ce69a6ce7bde9f58,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/3da522e7d9ac5b62ce69a6ce7bde9f58/usd/3da522e7d9ac5b62ce69a6ce7bde9f58.usd
dish_washer,41df44c0c2900f74abd7ae69935813af,blank,object,6057.384094,118.806121,50.985455,true,true,,0.000160,0.000187,8,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/41df44c0c2900f74abd7ae69935813af,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/41df44c0c2900f74abd7ae69935813af/usd/41df44c0c2900f74abd7ae69935813af.usd
dish_washer,449b85cc1b249396ca7a99c2fe34903d,tiny,object,2033.578096,113.467534,17.922114,true,true,,0.001637,0.001682,24,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/449b85cc1b249396ca7a99c2fe34903d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/449b85cc1b249396ca7a99c2fe34903d/usd/449b85cc1b249396ca7a99c2fe34903d.usd
dish_washer,4b5231188c50b648c902013da6f6ed58,tiny,object,1893.633399,109.327964,17.320668,true,true,,0.001842,0.001846,25,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/4b5231188c50b648c902013da6f6ed58,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/4b5231188c50b648c902013da6f6ed58/usd/4b5231188c50b648c902013da6f6ed58.usd
dish_washer,5e47fe2b13c405c0c09ae2aadfcf0d54,tiny,object,2033.578096,113.467538,17.922114,true,true,,0.001637,0.001682,24,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/5e47fe2b13c405c0c09ae2aadfcf0d54,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/5e47fe2b13c405c0c09ae2aadfcf0d54/usd/5e47fe2b13c405c0c09ae2aadfcf0d54.usd
dish_washer,662d841f4120efc2c43a10d676116a58,tiny,object,2117.520659,113.913922,18.588778,true,true,,0.001537,0.001602,23,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/662d841f4120efc2c43a10d676116a58,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/662d841f4120efc2c43a10d676116a58/usd/662d841f4120efc2c43a10d676116a58.usd
dish_washer,69be6007323299e07cb5462973c55690,blank,object,2611.552178,106.722318,24.470535,true,true,,0.000782,0.000854,17,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/69be6007323299e07cb5462973c55690,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/69be6007323299e07cb5462973c55690/usd/69be6007323299e07cb5462973c55690.usd
dish_washer,6e7e3f25f68a2c69f67d01abcab7080a,blank,object,7069.584845,98.341313,71.888250,true,true,,0.000141,0.000160,7,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/6e7e3f25f68a2c69f67d01abcab7080a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/6e7e3f25f68a2c69f67d01abcab7080a/usd/6e7e3f25f68a2c69f67d01abcab7080a.usd
dish_washer,708ef940205766fffc00e58c205840d5,tiny,object,2099.558465,112.870824,18.601428,true,true,,0.001591,0.001682,23,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/708ef940205766fffc00e58c205840d5,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/708ef940205766fffc00e58c205840d5/usd/708ef940205766fffc00e58c205840d5.usd
