category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,path
book,865b7b8fdbe6ed5bebf1bfd1a7666b0e,front,ok,0.256313,512,152,0.296875,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/865b7b8fdbe6ed5bebf1bfd1a7666b0e/front.png
book,865b7b8fdbe6ed5bebf1bfd1a7666b0e,left,ok,0.286427,334,301,0.383507,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/865b7b8fdbe6ed5bebf1bfd1a7666b0e/left.png
book,865b7b8fdbe6ed5bebf1bfd1a7666b0e,back,ok,0.257915,512,153,0.298828,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/865b7b8fdbe6ed5bebf1bfd1a7666b0e/back.png
book,865b7b8fdbe6ed5bebf1bfd1a7666b0e,right,ok,0.284882,334,301,0.383507,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/865b7b8fdbe6ed5bebf1bfd1a7666b0e/right.png
book,869971f6307a0ad5e917d3d072380aba,front,ok,0.285007,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/869971f6307a0ad5e917d3d072380aba/front.png
book,869971f6307a0ad5e917d3d072380aba,left,ok,0.307899,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/869971f6307a0ad5e917d3d072380aba/left.png
book,869971f6307a0ad5e917d3d072380aba,back,ok,0.281570,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/869971f6307a0ad5e917d3d072380aba/back.png
book,869971f6307a0ad5e917d3d072380aba,right,ok,0.307922,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/869971f6307a0ad5e917d3d072380aba/right.png
book,88182614ff22eded806572cb091a0577,front,ok,0.400517,459,269,0.471004,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/88182614ff22eded806572cb091a0577/front.png
book,88182614ff22eded806572cb091a0577,left,ok,0.152935,118,445,0.200310,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/88182614ff22eded806572cb091a0577/left.png
book,88182614ff22eded806572cb091a0577,back,ok,0.400543,459,269,0.471004,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/88182614ff22eded806572cb091a0577/back.png
book,88182614ff22eded806572cb091a0577,right,ok,0.152920,118,445,0.200310,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/88182614ff22eded806572cb091a0577/right.png
book,8a936a83d3e85155d25ce06d279a89f9,front,ok,0.295998,506,183,0.353233,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8a936a83d3e85155d25ce06d279a89f9/front.png
book,8a936a83d3e85155d25ce06d279a89f9,left,ok,0.321949,401,274,0.419136,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8a936a83d3e85155d25ce06d279a89f9/left.png
book,8a936a83d3e85155d25ce06d279a89f9,back,ok,0.292271,504,181,0.347992,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8a936a83d3e85155d25ce06d279a89f9/back.png
book,8a936a83d3e85155d25ce06d279a89f9,right,ok,0.321945,401,274,0.419136,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8a936a83d3e85155d25ce06d279a89f9/right.png
book,8aa38e9c3846688298772ccb3b7baa2d,front,ok,0.251087,512,149,0.291016,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8aa38e9c3846688298772ccb3b7baa2d/front.png
book,8aa38e9c3846688298772ccb3b7baa2d,left,ok,0.283833,337,293,0.376667,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8aa38e9c3846688298772ccb3b7baa2d/left.png
book,8aa38e9c3846688298772ccb3b7baa2d,back,ok,0.249447,509,148,0.287369,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8aa38e9c3846688298772ccb3b7baa2d/back.png
book,8aa38e9c3846688298772ccb3b7baa2d,right,ok,0.283894,338,293,0.377785,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8aa38e9c3846688298772ccb3b7baa2d/right.png
book,8abe323b26e81acb3a634dc9540a5218,front,ok,0.226696,506,138,0.266373,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8abe323b26e81acb3a634dc9540a5218/front.png
book,8abe323b26e81acb3a634dc9540a5218,left,ok,0.268410,336,283,0.362732,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8abe323b26e81acb3a634dc9540a5218/left.png
book,8abe323b26e81acb3a634dc9540a5218,back,ok,0.228630,508,138,0.267426,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8abe323b26e81acb3a634dc9540a5218/back.png
book,8abe323b26e81acb3a634dc9540a5218,right,ok,0.268703,336,283,0.362732,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8abe323b26e81acb3a634dc9540a5218/right.png
book,8acfbe60cc8407ea7f9012af93506a64,front,ok,0.281559,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8acfbe60cc8407ea7f9012af93506a64/front.png
book,8acfbe60cc8407ea7f9012af93506a64,left,ok,0.307911,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8acfbe60cc8407ea7f9012af93506a64/left.png
book,8acfbe60cc8407ea7f9012af93506a64,back,ok,0.284958,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8acfbe60cc8407ea7f9012af93506a64/back.png
book,8acfbe60cc8407ea7f9012af93506a64,right,ok,0.307945,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8acfbe60cc8407ea7f9012af93506a64/right.png
book,8b1a3eb5db3594941e56aa0505e850ff,front,ok,0.246220,508,148,0.286804,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8b1a3eb5db3594941e56aa0505e850ff/front.png
book,8b1a3eb5db3594941e56aa0505e850ff,left,ok,0.283962,347,286,0.378578,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8b1a3eb5db3594941e56aa0505e850ff/left.png
book,8b1a3eb5db3594941e56aa0505e850ff,back,ok,0.250225,510,150,0.291824,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8b1a3eb5db3594941e56aa0505e850ff/back.png
book,8b1a3eb5db3594941e56aa0505e850ff,right,ok,0.284004,347,286,0.378578,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8b1a3eb5db3594941e56aa0505e850ff/right.png
book,8ba6bda15ebc279cab4a58cc7ce455f6,front,ok,0.124111,94,455,0.163155,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8ba6bda15ebc279cab4a58cc7ce455f6/front.png
book,8ba6bda15ebc279cab4a58cc7ce455f6,left,ok,0.369240,335,360,0.460052,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8ba6bda15ebc279cab4a58cc7ce455f6/left.png
book,8ba6bda15ebc279cab4a58cc7ce455f6,back,ok,0.123108,92,456,0.160034,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8ba6bda15ebc279cab4a58cc7ce455f6/back.png
book,8ba6bda15ebc279cab4a58cc7ce455f6,right,ok,0.369202,334,360,0.458679,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8ba6bda15ebc279cab4a58cc7ce455f6/right.png
book,8c193cef6003429e096c5eb0ff861e87,front,ok,0.288956,500,183,0.349045,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c193cef6003429e096c5eb0ff861e87/front.png
book,8c193cef6003429e096c5eb0ff861e87,left,ok,0.313007,409,262,0.408775,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c193cef6003429e096c5eb0ff861e87/left.png
book,8c193cef6003429e096c5eb0ff861e87,back,ok,0.286659,498,182,0.345749,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c193cef6003429e096c5eb0ff861e87/back.png
book,8c193cef6003429e096c5eb0ff861e87,right,ok,0.313046,409,262,0.408775,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c193cef6003429e096c5eb0ff861e87/right.png
book,8c734355a80c3d8b2b2b337a5d2b310c,front,ok,0.282234,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c734355a80c3d8b2b2b337a5d2b310c/front.png
book,8c734355a80c3d8b2b2b337a5d2b310c,left,ok,0.306343,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c734355a80c3d8b2b2b337a5d2b310c/left.png
book,8c734355a80c3d8b2b2b337a5d2b310c,back,ok,0.279663,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c734355a80c3d8b2b2b337a5d2b310c/back.png
book,8c734355a80c3d8b2b2b337a5d2b310c,right,ok,0.305111,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8c734355a80c3d8b2b2b337a5d2b310c/right.png
book,8d64c2b2167d2924b5ee2a33d581b19e,front,ok,0.263153,512,155,0.302734,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8d64c2b2167d2924b5ee2a33d581b19e/front.png
book,8d64c2b2167d2924b5ee2a33d581b19e,left,ok,0.293522,342,298,0.388779,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8d64c2b2167d2924b5ee2a33d581b19e/left.png
book,8d64c2b2167d2924b5ee2a33d581b19e,back,ok,0.266800,512,157,0.306641,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8d64c2b2167d2924b5ee2a33d581b19e/back.png
book,8d64c2b2167d2924b5ee2a33d581b19e,right,ok,0.293507,342,298,0.388779,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8d64c2b2167d2924b5ee2a33d581b19e/right.png
book,8defbd87daef1821c542e8c00e5ed5b9,front,ok,0.305031,490,200,0.373840,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8defbd87daef1821c542e8c00e5ed5b9/front.png
book,8defbd87daef1821c542e8c00e5ed5b9,left,ok,0.320595,435,248,0.411530,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8defbd87daef1821c542e8c00e5ed5b9/left.png
book,8defbd87daef1821c542e8c00e5ed5b9,back,ok,0.302479,488,199,0.370453,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8defbd87daef1821c542e8c00e5ed5b9/back.png
book,8defbd87daef1821c542e8c00e5ed5b9,right,ok,0.320572,435,248,0.411530,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8defbd87daef1821c542e8c00e5ed5b9/right.png
book,8f5ed9195f42da15279399dc55ac10d8,front,ok,0.285007,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8f5ed9195f42da15279399dc55ac10d8/front.png
book,8f5ed9195f42da15279399dc55ac10d8,left,ok,0.307899,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8f5ed9195f42da15279399dc55ac10d8/left.png
book,8f5ed9195f42da15279399dc55ac10d8,back,ok,0.281570,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8f5ed9195f42da15279399dc55ac10d8/back.png
book,8f5ed9195f42da15279399dc55ac10d8,right,ok,0.307922,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8f5ed9195f42da15279399dc55ac10d8/right.png
book,8fa27232eeb112d685112af1e2acff80,front,ok,0.275032,494,204,0.384430,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fa27232eeb112d685112af1e2acff80/front.png
book,8fa27232eeb112d685112af1e2acff80,left,ok,0.326591,427,262,0.426765,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fa27232eeb112d685112af1e2acff80/left.png
book,8fa27232eeb112d685112af1e2acff80,back,ok,0.304012,486,200,0.370789,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fa27232eeb112d685112af1e2acff80/back.png
book,8fa27232eeb112d685112af1e2acff80,right,ok,0.284512,427,262,0.426765,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fa27232eeb112d685112af1e2acff80/right.png
book,8fc3b647a68c198b96f8599a2c47253c,front,ok,0.258686,512,153,0.298828,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fc3b647a68c198b96f8599a2c47253c/front.png
book,8fc3b647a68c198b96f8599a2c47253c,left,ok,0.287960,338,297,0.382942,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fc3b647a68c198b96f8599a2c47253c/left.png
book,8fc3b647a68c198b96f8599a2c47253c,back,ok,0.257153,510,152,0.295715,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fc3b647a68c198b96f8599a2c47253c/back.png
book,8fc3b647a68c198b96f8599a2c47253c,right,ok,0.288002,338,296,0.381653,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/8fc3b647a68c198b96f8599a2c47253c/right.png
book,904c7f3035de32071739eb088e92d954,front,ok,0.273422,508,167,0.323624,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/904c7f3035de32071739eb088e92d954/front.png
book,904c7f3035de32071739eb088e92d954,left,ok,0.301689,374,279,0.398048,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/904c7f3035de32071739eb088e92d954/left.png
book,904c7f3035de32071739eb088e92d954,back,ok,0.269844,504,165,0.317230,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/904c7f3035de32071739eb088e92d954/back.png
book,904c7f3035de32071739eb088e92d954,right,ok,0.301743,374,279,0.398048,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/904c7f3035de32071739eb088e92d954/right.png
book,916b3af61b69936280aa09318f1c1023,front,ok,0.251087,512,149,0.291016,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/916b3af61b69936280aa09318f1c1023/front.png
book,916b3af61b69936280aa09318f1c1023,left,ok,0.283833,337,293,0.376667,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/916b3af61b69936280aa09318f1c1023/left.png
book,916b3af61b69936280aa09318f1c1023,back,ok,0.249447,509,148,0.287369,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/916b3af61b69936280aa09318f1c1023/back.png
book,916b3af61b69936280aa09318f1c1023,right,ok,0.283894,338,293,0.377785,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/916b3af61b69936280aa09318f1c1023/right.png
book,929391c5368b52bf45cf677ce1a610e9,front,ok,0.276585,512,164,0.320312,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/929391c5368b52bf45cf677ce1a610e9/front.png
book,929391c5368b52bf45cf677ce1a610e9,left,ok,0.300472,341,307,0.399349,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/929391c5368b52bf45cf677ce1a610e9/left.png
book,929391c5368b52bf45cf677ce1a610e9,back,ok,0.277939,512,164,0.320312,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/929391c5368b52bf45cf677ce1a610e9/back.png
book,929391c5368b52bf45cf677ce1a610e9,right,ok,0.301170,341,307,0.399349,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/929391c5368b52bf45cf677ce1a610e9/right.png
book,9411a87a1a53a136c6e740a90dd55bd7,front,ok,0.090576,72,401,0.110138,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9411a87a1a53a136c6e740a90dd55bd7/front.png
book,9411a87a1a53a136c6e740a90dd55bd7,left,ok,0.286457,287,343,0.375523,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9411a87a1a53a136c6e740a90dd55bd7/left.png
book,9411a87a1a53a136c6e740a90dd55bd7,back,ok,0.099720,84,404,0.129456,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9411a87a1a53a136c6e740a90dd55bd7/back.png
book,9411a87a1a53a136c6e740a90dd55bd7,right,ok,0.284962,287,343,0.375523,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9411a87a1a53a136c6e740a90dd55bd7/right.png
book,946e60401236c934dd5eebc041f257f7,front,ok,0.263062,512,159,0.310547,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/946e60401236c934dd5eebc041f257f7/front.png
book,946e60401236c934dd5eebc041f257f7,left,ok,0.295685,350,295,0.393867,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/946e60401236c934dd5eebc041f257f7/left.png
book,946e60401236c934dd5eebc041f257f7,back,ok,0.266403,512,160,0.312500,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/946e60401236c934dd5eebc041f257f7/back.png
book,946e60401236c934dd5eebc041f257f7,right,ok,0.292542,350,295,0.393867,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/946e60401236c934dd5eebc041f257f7/right.png
book,94ae0bce8e43cb0c724f6685b7408a04,front,ok,0.275028,494,204,0.384430,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94ae0bce8e43cb0c724f6685b7408a04/front.png
book,94ae0bce8e43cb0c724f6685b7408a04,left,ok,0.326519,427,262,0.426765,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94ae0bce8e43cb0c724f6685b7408a04/left.png
book,94ae0bce8e43cb0c724f6685b7408a04,back,ok,0.303932,486,200,0.370789,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94ae0bce8e43cb0c724f6685b7408a04/back.png
book,94ae0bce8e43cb0c724f6685b7408a04,right,ok,0.284473,427,262,0.426765,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94ae0bce8e43cb0c724f6685b7408a04/right.png
book,94e8490219932c4ecadb8db960fee76c,front,ok,0.261837,507,164,0.317184,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94e8490219932c4ecadb8db960fee76c/front.png
book,94e8490219932c4ecadb8db960fee76c,left,ok,0.291878,373,276,0.392715,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94e8490219932c4ecadb8db960fee76c/left.png
book,94e8490219932c4ecadb8db960fee76c,back,ok,0.257050,503,163,0.312763,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94e8490219932c4ecadb8db960fee76c/back.png
book,94e8490219932c4ecadb8db960fee76c,right,ok,0.291801,374,276,0.393768,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/94e8490219932c4ecadb8db960fee76c/right.png
book,95c920bfcb87734515d15b81e9f5023a,front,ok,0.263157,512,155,0.302734,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/95c920bfcb87734515d15b81e9f5023a/front.png
book,95c920bfcb87734515d15b81e9f5023a,left,ok,0.293530,342,298,0.388779,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/95c920bfcb87734515d15b81e9f5023a/left.png
book,95c920bfcb87734515d15b81e9f5023a,back,ok,0.266804,512,157,0.306641,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/95c920bfcb87734515d15b81e9f5023a/back.png
book,95c920bfcb87734515d15b81e9f5023a,right,ok,0.293507,342,298,0.388779,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/95c920bfcb87734515d15b81e9f5023a/right.png
book,9644e677a7db0e74dbac8952f78c110a,front,ok,0.246220,508,148,0.286804,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9644e677a7db0e74dbac8952f78c110a/front.png
book,9644e677a7db0e74dbac8952f78c110a,left,ok,0.283962,347,286,0.378578,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9644e677a7db0e74dbac8952f78c110a/left.png
book,9644e677a7db0e74dbac8952f78c110a,back,ok,0.250225,510,150,0.291824,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9644e677a7db0e74dbac8952f78c110a/back.png
book,9644e677a7db0e74dbac8952f78c110a,right,ok,0.284004,347,286,0.378578,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9644e677a7db0e74dbac8952f78c110a/right.png
book,969d32391e5022bf40ff707ad7396a40,front,ok,0.282223,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/969d32391e5022bf40ff707ad7396a40/front.png
book,969d32391e5022bf40ff707ad7396a40,left,ok,0.306351,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/969d32391e5022bf40ff707ad7396a40/left.png
book,969d32391e5022bf40ff707ad7396a40,back,ok,0.279671,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/969d32391e5022bf40ff707ad7396a40/back.png
book,969d32391e5022bf40ff707ad7396a40,right,ok,0.305099,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/969d32391e5022bf40ff707ad7396a40/right.png
book,96fa406b2ffa108a28aa3560f92d1591,front,ok,0.094830,72,450,0.123596,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/96fa406b2ffa108a28aa3560f92d1591/front.png
book,96fa406b2ffa108a28aa3560f92d1591,left,ok,0.384270,439,273,0.457180,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/96fa406b2ffa108a28aa3560f92d1591/left.png
book,96fa406b2ffa108a28aa3560f92d1591,back,ok,0.094841,72,451,0.123871,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/96fa406b2ffa108a28aa3560f92d1591/back.png
book,96fa406b2ffa108a28aa3560f92d1591,right,ok,0.386322,439,273,0.457180,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/96fa406b2ffa108a28aa3560f92d1591/right.png
book,9744aa72a85b1cc0c1eb5cd3330aa2ff,front,ok,0.282219,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9744aa72a85b1cc0c1eb5cd3330aa2ff/front.png
book,9744aa72a85b1cc0c1eb5cd3330aa2ff,left,ok,0.306355,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9744aa72a85b1cc0c1eb5cd3330aa2ff/left.png
book,9744aa72a85b1cc0c1eb5cd3330aa2ff,back,ok,0.279655,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9744aa72a85b1cc0c1eb5cd3330aa2ff/back.png
book,9744aa72a85b1cc0c1eb5cd3330aa2ff,right,ok,0.305115,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9744aa72a85b1cc0c1eb5cd3330aa2ff/right.png
book,977a1addd9a88f4f8b75e225c2ef5e94,front,ok,0.281559,512,165,0.322266,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/977a1addd9a88f4f8b75e225c2ef5e94/front.png
book,977a1addd9a88f4f8b75e225c2ef5e94,left,ok,0.307911,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/977a1addd9a88f4f8b75e225c2ef5e94/left.png
book,977a1addd9a88f4f8b75e225c2ef5e94,back,ok,0.284958,512,167,0.326172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/977a1addd9a88f4f8b75e225c2ef5e94/back.png
book,977a1addd9a88f4f8b75e225c2ef5e94,right,ok,0.307945,351,301,0.403027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/977a1addd9a88f4f8b75e225c2ef5e94/right.png
book,980864016b67842c4e6ab3aef674006c,front,ok,0.253223,510,150,0.291824,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/980864016b67842c4e6ab3aef674006c/front.png
book,980864016b67842c4e6ab3aef674006c,left,ok,0.285900,338,295,0.380363,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/980864016b67842c4e6ab3aef674006c/left.png
book,980864016b67842c4e6ab3aef674006c,back,ok,0.254574,512,151,0.294922,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/980864016b67842c4e6ab3aef674006c/back.png
book,980864016b67842c4e6ab3aef674006c,right,ok,0.285633,338,295,0.380363,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/980864016b67842c4e6ab3aef674006c/right.png
book,991b4a89bf48fdb839089e0fd11feaef,front,ok,0.092731,80,368,0.112305,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/991b4a89bf48fdb839089e0fd11feaef/front.png
book,991b4a89bf48fdb839089e0fd11feaef,left,ok,0.291279,377,272,0.391174,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/991b4a89bf48fdb839089e0fd11feaef/left.png
book,991b4a89bf48fdb839089e0fd11feaef,back,ok,0.094501,80,394,0.120239,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/991b4a89bf48fdb839089e0fd11feaef/back.png
book,991b4a89bf48fdb839089e0fd11feaef,right,ok,0.289062,377,272,0.391174,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/991b4a89bf48fdb839089e0fd11feaef/right.png
book,99d0d7a75bfff89703de735808ea75ab,front,ok,0.258686,512,153,0.298828,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/99d0d7a75bfff89703de735808ea75ab/front.png
book,99d0d7a75bfff89703de735808ea75ab,left,ok,0.287964,338,297,0.382942,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/99d0d7a75bfff89703de735808ea75ab/left.png
book,99d0d7a75bfff89703de735808ea75ab,back,ok,0.257153,510,152,0.295715,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/99d0d7a75bfff89703de735808ea75ab/back.png
book,99d0d7a75bfff89703de735808ea75ab,right,ok,0.288006,338,296,0.381653,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/99d0d7a75bfff89703de735808ea75ab/right.png
book,9b2dbbaae433f9676ca2ef5ee151439c,front,ok,0.325314,498,208,0.395142,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b2dbbaae433f9676ca2ef5ee151439c/front.png
book,9b2dbbaae433f9676ca2ef5ee151439c,left,ok,0.337372,428,267,0.435928,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b2dbbaae433f9676ca2ef5ee151439c/left.png
book,9b2dbbaae433f9676ca2ef5ee151439c,back,ok,0.316151,490,203,0.379448,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b2dbbaae433f9676ca2ef5ee151439c/back.png
book,9b2dbbaae433f9676ca2ef5ee151439c,right,ok,0.337440,428,267,0.435928,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b2dbbaae433f9676ca2ef5ee151439c/right.png
book,9b70e697ed14d1eb6f5dab6b468a66d4,front,ok,0.186863,144,452,0.248291,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b70e697ed14d1eb6f5dab6b468a66d4/front.png
book,9b70e697ed14d1eb6f5dab6b468a66d4,left,ok,0.424507,411,328,0.514252,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b70e697ed14d1eb6f5dab6b468a66d4/left.png
book,9b70e697ed14d1eb6f5dab6b468a66d4,back,ok,0.186531,142,448,0.242676,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b70e697ed14d1eb6f5dab6b468a66d4/back.png
book,9b70e697ed14d1eb6f5dab6b468a66d4,right,ok,0.424534,411,328,0.514252,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/book/9b70e697ed14d1eb6f5dab6b468a66d4/right.png
